Date,Airline,Port_Country,Passengers_In,Freight_In_(tonnes),Mail_In_(tonnes),Passengers_Out,Freight_Out_(tonnes),Mail_Out_(tonnes),Year,Month_num,Flight_num
1/11/2011,Malaysia Airlines,Indonesia,0,0,0,0,84.495,0,2011,11,A186
1/11/2011,Malaysia Airlines,Malaysia,45700,3322.591,19.219,38966,1439.077,0,2011,11,A186
1/11/2011,Philippine Airlines,Philippines,5627,323.037,0,5062,85.44,0,2011,11,A199
1/11/2011,Qantas Airways,Argentina,3237,76.537,0,3630,59.34,1.142,2011,11,A201
1/11/2011,Qantas Airways,China,5799,953.68,27.079,5965,201.409,5.479,2011,11,A201
1/11/2011,Qantas Airways,Germany,2953,118.344,21.852,2719,11.521,49.493,2011,11,A201
1/11/2011,Qantas Airways,Hong Kong (SAR),22132,1553.746,23.783,24532,715.454,31.267,2011,11,A201
1/11/2011,Qantas Airways,India,502,27.087,0,617,0.834,0.77,2011,11,A201
1/11/2011,Qantas Airways,Indonesia,2904,127.252,0.358,3249,58.596,2.744,2011,11,A201
1/11/2011,Qantas Airways,Japan,7878,103.691,27.925,8104,185.417,38.664,2011,11,A201
1/11/2011,Qantas Airways,Kazakhstan,0,0,0,0,180,0,2011,11,A201
1/11/2011,Qantas Airways,New Caledonia,1924,3.948,0.224,2293,16.504,1.096,2011,11,A201
1/11/2011,Qantas Airways,New Zealand,47232,947.34,70.54,50116,1243.981,203.668,2011,11,A201
1/11/2011,Qantas Airways,Papua New Guinea,1995,0,0,1867,0,0,2011,11,A201
1/11/2011,Qantas Airways,Philippines,3498,88.435,23.512,4119,67.145,1.827,2011,11,A201
1/11/2011,Qantas Airways,Singapore,41260,1710.496,130.469,38662,1556.818,163.549,2011,11,A201
1/11/2011,Qantas Airways,South Africa,7212,158.172,6.659,7841,98.703,11.644,2011,11,A201
1/11/2011,Qantas Airways,Thailand,2838,97.763,0.837,2652,91.07,13.065,2011,11,A201
1/11/2011,Qantas Airways,UK,13853,492.261,102.664,12670,84.262,130.343,2011,11,A201
1/11/2011,Qantas Airways,USA,42690,2096.188,266.151,43102,331.286,135.881,2011,11,A201
1/11/2011,Qatar Airways,Qatar,5825,307.604,5.756,5228,433.64,0.024,2011,11,A210
1/11/2011,Singapore Airlines,New Zealand,0,547.029,0,0,847.939,0,2011,11,A225
1/11/2011,Singapore Airlines,Singapore,106797,7111.818,313.872,105554,4028.686,0.415,2011,11,A225
1/11/2011,South African Airways,South Africa,4671,93.994,1.676,5189,210.871,2.424,2011,11,A231
1/11/2011,United Airlines,USA,17231,10.245,141.692,16949,362.546,5.934,2011,11,A262
1/11/2011,Vietnam Airlines,Vietnam,9482,496.025,0,11543,254.896,0,2011,11,A267
1/11/2011,Virgin Atlantic Airways,Hong Kong (SAR),3652,522.175,0,4607,215.035,0,2011,11,A272
1/11/2011,Virgin Atlantic Airways,UK,2679,45.665,0,2267,15.454,0,2011,11,A272
1/11/2011,Virgin Australia,Fiji,14944,2.57,0,13044,11.866,0,2011,11,A273
1/11/2011,Virgin Australia,Indonesia,17687,0,0,18780,0,0,2011,11,A273
1/11/2011,Virgin Australia,New Zealand,43207,76.457,0,45572,50.445,0,2011,11,A273
1/11/2011,Virgin Australia,Papua New Guinea,1724,0,0,1690,22.054,0,2011,11,A273
1/11/2011,Virgin Australia,Solomon Islands,839,0,0,890,6.59,0,2011,11,A273
1/11/2011,Virgin Australia,Thailand,1897,0,0,2013,0,0,2011,11,A273
1/11/2011,Virgin Australia,Tonga,830,0.642,0,928,1.367,0,2011,11,A273
1/11/2011,Virgin Australia,Vanuatu,1955,5.482,0,1943,11.874,0,2011,11,A273
1/12/2011,Aerolineas Argentinas,Argentina,1387,10.524,1.544,1205,30.677,0,2011,12,A007
1/12/2011,Aerolineas Argentinas,New Zealand,1310,32.107,0,1577,57.375,0,2011,12,A007
1/12/2011,Air Canada,Canada,7404,314.343,25.257,7872,225.336,39.476,2011,12,A016
1/12/2011,Air China,China,13711,378.522,45.566,15694,337.727,4.365,2011,12,A020
1/12/2011,Air Mauritius,Mauritius,2072,54.327,0.169,2887,40.013,0,2011,12,A040
1/12/2011,Air New Zealand,Cook Islands,576,0.241,0,860,11.983,0,2011,12,A042
1/12/2011,Air New Zealand,New Zealand,102525,1919.52,368.727,116353,1732.489,63.34,2011,12,A042
1/12/2011,Asiana Airlines,Korea,7196,143.558,32.189,7841,97.226,0,2011,12,A070
1/12/2011,British Airways,Singapore,3564,100.678,0,3695,99.079,0,2011,12,A135
1/12/2011,British Airways,Thailand,3608,19.79,0,4525,34.488,0,2011,12,A135
1/12/2011,British Airways,UK,7477,433.396,90.971,7715,288.518,17.485,2011,12,A135
1/12/2011,China Airlines,New Zealand,2083,46.96,0,3866,117.816,0,2011,12,A088
1/12/2011,China Airlines,Taiwan,5142,143.016,33.939,9767,76.522,0.565,2011,12,A088
1/12/2011,China Eastern Airlines,China,12600,203.932,43.04,14568,193.234,8.679,2011,12,A091
1/12/2011,China Southern Airlines,China,24732,1001.166,63.318,35910,175.575,29.468,2011,12,A095
1/12/2011,Emirates,Malaysia,1632,2.522,0,6283,0.56,0,2011,12,A109
1/12/2011,Emirates,New Zealand,26863,1760.221,0,28430,786.135,10.081,2011,12,A109
1/12/2011,Emirates,Singapore,7386,151.756,0,14559,387.967,0,2011,12,A109
1/12/2011,Emirates,Thailand,2538,6.644,0,4439,17.925,0,2011,12,A109
1/12/2011,Emirates,United Arab Emirates,68963,2778.18,127.666,71809,2615.672,0,2011,12,A109
1/12/2011,Etihad Airways,Singapore,666,42.471,0,1168,90.812,0,2011,12,A111
1/12/2011,Etihad Airways,United Arab Emirates,21722,852.092,73.84,24209,1075.874,69.796,2011,12,A111
1/12/2011,Eva Air,Taiwan,1479,75.187,7.042,2101,23.419,0,2011,12,A112
1/12/2011,Garuda Indonesia,Indonesia,26657,628.325,18.869,31108,392.976,0,2011,12,A121
1/12/2011,Hainan Airlines,China,1908,156.61,0,2075,15.96,0,2011,12,A128
1/12/2011,Hawaiian Airlines,USA,4534,22.512,1.149,6277,27.572,0,2011,12,A134
1/12/2011,Japan Airlines,Japan,5795,129.297,187.3,6321,85.402,0.517,2011,12,A147
1/12/2011,Korean Air,Korea,17046,577.718,117.176,20414,608.862,14.896,2011,12,A159
1/12/2011,Malaysia Airlines,China,0,109.624,0,0,0,0,2011,12,A186
1/12/2011,Malaysia Airlines,Indonesia,0,126.443,0,0,0,0,2011,12,A186
1/12/2011,Malaysia Airlines,Malaysia,49325,2907.644,20.918,53897,1625.933,0,2011,12,A186
1/12/2011,Philippine Airlines,Philippines,5220,250.479,0,6459,115.084,0,2011,12,A199
1/12/2011,Qantas Airways,Argentina,3434,100.717,0,3304,32.668,1.188,2011,12,A201
1/12/2011,Qantas Airways,China,4944,757.301,34.762,6459,309.04,5.305,2011,12,A201
1/12/2011,Qantas Airways,Germany,3616,104.778,28.701,3513,12.135,73.579,2011,12,A201
1/12/2011,Qantas Airways,Hong Kong (SAR),21205,1297.92,32.311,26911,1162.196,37.061,2011,12,A201
1/12/2011,Qantas Airways,India,514,20.454,0,318,0.511,0.819,2011,12,A201
1/12/2011,Qantas Airways,Indonesia,2991,115.413,0.183,3786,175.802,2.204,2011,12,A201
1/12/2011,Qantas Airways,Japan,6781,112.558,36.786,9583,134.213,52.592,2011,12,A201
1/12/2011,Qantas Airways,Macau,0,0,0,0,12,0,2011,12,A201
1/12/2011,Qantas Airways,New Caledonia,2583,2.701,0.249,2113,17.476,1.174,2011,12,A201
1/12/2011,Qantas Airways,New Zealand,51313,758.898,78.849,62399,1028.612,222.257,2011,12,A201
1/12/2011,Qantas Airways,Papua New Guinea,2600,0,0,1843,0,0,2011,12,A201
1/12/2011,Qantas Airways,Philippines,3441,67.612,38.962,4591,62.071,2.166,2011,12,A201
1/12/2011,Qantas Airways,Qatar,0,0,0,0,242.03,0,2011,12,A201
1/12/2011,Qantas Airways,Singapore,41713,1525.088,101.603,48873,1606.557,251.745,2011,12,A201
1/12/2011,Qantas Airways,South Africa,8612,159.296,8.078,7831,61.434,15.049,2011,12,A201
1/12/2011,Qantas Airways,Thailand,3441,81.814,1.203,3798,114.101,16.622,2011,12,A201
1/12/2011,Qantas Airways,UK,15974,407.178,110.123,16138,60.681,272.185,2011,12,A201
1/12/2011,Qantas Airways,USA,44347,2302.308,321.515,49896,279.328,205.729,2011,12,A201
1/12/2011,Qatar Airways,Qatar,6871,325.783,9.785,6817,597.268,0.019,2011,12,A210
1/12/2011,Singapore Airlines,Indonesia,0,0,0,0,0,0,2011,12,A225
1/12/2011,Singapore Airlines,New Zealand,0,397.3,0,0,667.626,8,2011,12,A225
1/12/2011,Singapore Airlines,Singapore,117495,6121.37,274.31,130694,4882.317,0.941,2011,12,A225
1/12/2011,South African Airways,South Africa,5987,79.197,1.523,5469,250.726,3.44,2011,12,A231
1/12/2011,United Airlines,USA,19793,2.609,168.472,20270,358.574,5.893,2011,12,A262
1/12/2011,Vietnam Airlines,Vietnam,8723,504.097,0,15096,251.616,0,2011,12,A267
1/12/2011,Virgin Atlantic Airways,Hong Kong (SAR),4742,505.54,0,6366,315.292,0,2011,12,A272
1/12/2011,Virgin Atlantic Airways,UK,2221,17.344,0,2429,16.537,0,2011,12,A272
1/12/2011,Virgin Australia,Fiji,12126,3.337,0,14448,18.78,0,2011,12,A273
1/12/2011,Virgin Australia,Indonesia,16364,0,0,21750,0,0,2011,12,A273
1/12/2011,Virgin Australia,New Zealand,40837,75.257,0,49235,60.844,0,2011,12,A273
1/12/2011,Virgin Australia,Papua New Guinea,2141,0,0,2047,13.44,0,2011,12,A273
1/12/2011,Virgin Australia,Solomon Islands,1011,0,0,881,3.816,0,2011,12,A273
1/12/2011,Virgin Australia,Thailand,1488,0,0,2287,0,0,2011,12,A273
1/12/2011,Virgin Australia,Tonga,1038,2.859,0,1368,0.538,0,2011,12,A273
1/12/2011,Virgin Australia,United Arab Emirates,4055,69.414,0,4397,137.314,0,2011,12,A273
1/12/2011,Virgin Australia,USA,17754,543.437,0,19156,324.271,0,2011,12,A273
1/12/2011,Virgin Australia,Vanuatu,1818,3.357,0,2193,6.747,0,2011,12,A273
1/1/2012,Aerolineas Argentinas,Argentina,1766,12.455,1.355,1543,32.688,0,2012,1,A007
1/1/2012,Aerolineas Argentinas,New Zealand,1488,42.188,0,1667,46.556,0,2012,1,A007
1/1/2012,Air Canada,Canada,8043,307.141,34.073,7507,147.312,17.015,2012,1,A016
1/1/2012,Air China,China,17646,346.282,60.544,16171,236.145,5.098,2012,1,A020
1/1/2012,Air Mauritius,Mauritius,3424,43.996,0.175,2855,22.112,0,2012,1,A040
1/1/2012,Air New Zealand,Cook Islands,685,0.188,0,535,3.685,0,2012,1,A042
1/1/2012,Air New Zealand,New Zealand,116727,1966.519,209.341,105413,1420.849,0.387,2012,1,A042
1/1/2012,Asiana Airlines,Korea,7840,107.22,18.196,6608,93.129,0,2012,1,A070
1/1/2012,British Airways,Singapore,3581,90.656,0,2819,65.565,0,2012,1,A135
1/1/2012,British Airways,Thailand,4879,32.044,0,3598,29.6,0,2012,1,A135
1/1/2012,British Airways,UK,8424,395.51,72.785,6803,61.993,0,2012,1,A135
1/1/2012,China Airlines,New Zealand,2946,38.657,0,3396,52.787,0,2012,1,A088
1/1/2012,China Airlines,Taiwan,8925,109.29,20.499,8516,84.602,0.496,2012,1,A088
1/1/2012,China Eastern Airlines,China,16191,47.994,14.516,14601,97.459,1.996,2012,1,A091
1/1/2012,China Southern Airlines,China,35292,817.29,35.107,30504,132.592,23.651,2012,1,A095
1/1/2012,Emirates,Malaysia,3414,0.422,0,3206,16.18,0,2012,1,A109
1/1/2012,Emirates,New Zealand,30668,1584.71,0.01,25780,522.162,0,2012,1,A109
1/1/2012,Emirates,Singapore,11061,132.597,0,7062,424.194,0,2012,1,A109
1/1/2012,Emirates,Thailand,3556,3.236,0,2963,0,0,2012,1,A109
1/1/2012,Emirates,United Arab Emirates,76099,2318.08,99.457,68664,2561.715,0,2012,1,A109
1/1/2012,Etihad Airways,Singapore,1030,36.562,0,1029,29.383,0,2012,1,A111
1/1/2012,Etihad Airways,United Arab Emirates,23934,683.435,71.303,22039,948.299,18.716,2012,1,A111
1/1/2012,Eva Air,Taiwan,1846,63.26,6.531,1578,16.265,0,2012,1,A112
1/1/2012,Garuda Indonesia,Indonesia,32616,506.917,9.209,25049,114.573,0.087,2012,1,A121
1/1/2012,Hainan Airlines,China,2300,51.5,0,2329,0.19,0,2012,1,A128
1/1/2012,Hawaiian Airlines,USA,7279,13.72,0,5017,10.127,0,2012,1,A134
1/1/2012,Japan Airlines,Japan,6975,109.561,141.821,5936,26.382,0.687,2012,1,A147
1/1/2012,Korean Air,Korea,22497,583.179,97.147,17995,401.482,3.2,2012,1,A159
1/1/2012,Malaysia Airlines,China,0,72.026,0,0,0,0,2012,1,A186
1/1/2012,Malaysia Airlines,Indonesia,0,0,0,0,0,0,2012,1,A186
1/1/2012,Malaysia Airlines,Malaysia,59753,2236.897,20.29,48544,1328.694,0,2012,1,A186
1/1/2012,Philippine Airlines,Philippines,7953,185.83,0,5492,82.47,0,2012,1,A199
1/1/2012,Qantas Airways,Argentina,4225,34.672,0,3117,25.833,0.895,2012,1,A201
1/1/2012,Qantas Airways,Canada,0,0,0,0,0,0,2012,1,A201
1/1/2012,Qantas Airways,China,8157,681.337,21.184,6592,77.181,4.24,2012,1,A201
1/1/2012,Qantas Airways,Germany,4494,98.792,26.761,3340,9.58,40.157,2012,1,A201
1/1/2012,Qantas Airways,Hong Kong (SAR),31517,883.787,16.855,23323,1301.358,28.676,2012,1,A201
1/1/2012,Qantas Airways,India,495,24.089,0,274,0.654,0.605,2012,1,A201
1/1/2012,Qantas Airways,Indonesia,4094,100.877,0.432,3654,111.662,1.824,2012,1,A201
1/1/2012,Qantas Airways,Japan,10115,108.943,25.165,8858,89.456,38.865,2012,1,A201
1/1/2012,Qantas Airways,New Caledonia,2756,1.433,0.197,2425,18.668,0.988,2012,1,A201
1/1/2012,Qantas Airways,New Zealand,62682,818.168,54.92,54176,997.419,133.026,2012,1,A201
1/1/2012,Qantas Airways,Papua New Guinea,1846,0,0,2288,0,0,2012,1,A201
1/1/2012,Qantas Airways,Philippines,4606,38.654,13.125,3420,47.45,1.228,2012,1,A201
1/1/2012,Qantas Airways,Singapore,49475,1298.97,95.739,40669,1484.896,123.355,2012,1,A201
1/1/2012,Qantas Airways,South Africa,8746,142.018,4.811,8320,64.163,7.405,2012,1,A201
1/1/2012,Qantas Airways,Thailand,4041,76.858,1.185,3876,112.092,11.066,2012,1,A201
1/1/2012,Qantas Airways,UK,18959,384.459,90.684,14400,48.19,84.271,2012,1,A201
1/1/2012,Qantas Airways,USA,54227,1677.698,258.556,46533,237.05,109.086,2012,1,A201
1/1/2012,Qatar Airways,Qatar,7703,277.453,6.784,6508,525.581,0.017,2012,1,A210
1/1/2012,Singapore Airlines,New Zealand,0,446.228,0,0,398.08,4.5,2012,1,A225
1/1/2012,Singapore Airlines,Singapore,140130,4715.437,251.258,109479,3959.481,0.645,2012,1,A225
1/1/2012,South African Airways,South Africa,6024,75.435,0.695,5929,203.351,1.432,2012,1,A231
1/1/2012,United Airlines,USA,21402,0.1,149.64,18224,285.666,6.717,2012,1,A262
1/1/2012,Vietnam Airlines,Vietnam,14933,404.011,0,12858,218.402,0,2012,1,A267
1/1/2012,Virgin Atlantic Airways,Hong Kong (SAR),6896,369.135,0,4598,271.82,0,2012,1,A272
1/1/2012,Virgin Atlantic Airways,UK,2198,79.796,0,2512,16.962,0,2012,1,A272
1/1/2012,Virgin Australia,Fiji,16042,2.582,0,12110,11.048,0,2012,1,A273
1/1/2012,Virgin Australia,Indonesia,24482,0,0,20104,0,0,2012,1,A273
1/1/2012,Virgin Australia,New Zealand,48173,48.84,0,42090,25.402,0,2012,1,A273
1/1/2012,Virgin Australia,Papua New Guinea,1726,0,0,1929,10.24,0,2012,1,A273
1/1/2012,Virgin Australia,Solomon Islands,743,0,0,735,3.957,0,2012,1,A273
1/1/2012,Virgin Australia,Thailand,2740,0,0,2159,0,0,2012,1,A273
1/1/2012,Virgin Australia,Tonga,1153,4.964,0,1096,0.619,0,2012,1,A273
1/1/2012,Virgin Australia,United Arab Emirates,4599,52.641,0,3529,165.375,0,2012,1,A273
1/1/2012,Virgin Australia,USA,21281,405.382,0,16764,266.483,0,2012,1,A273
1/1/2012,Virgin Australia,Vanuatu,2515,7.722,0,1824,7.916,0,2012,1,A273
1/2/2012,Aerolineas Argentinas,Argentina,1966,11.479,1.099,976,22.357,0,2012,2,A007
1/2/2012,Aerolineas Argentinas,New Zealand,498,55.96,0,1314,52.056,0,2012,2,A007
1/2/2012,Air Canada,Canada,7227,288.041,30.033,5812,190.449,16.561,2012,2,A016
1/2/2012,Air China,China,13308,339.791,31.521,12202,247.596,5.588,2012,2,A020
1/2/2012,Air Mauritius,Mauritius,2125,62.886,0.18,1622,36.24,0,2012,2,A040
1/2/2012,Air New Zealand,Cook Islands,323,0,0,351,10.78,0,2012,2,A042
1/2/2012,Air New Zealand,New Zealand,92244,1962.514,245.982,92006,1472.715,0.171,2012,2,A042
1/2/2012,Air New Zealand,Tahiti,127,0,0,146,0,0,2012,2,A042
1/2/2012,Asiana Airlines,Korea,6758,115.38,18.983,6106,88.504,0,2012,2,A070
1/2/2012,British Airways,Netherlands,0,0,0,27,0,0,2012,2,A135
1/2/2012,British Airways,Singapore,3228,94.047,0,2059,95.201,0,2012,2,A135
1/2/2012,British Airways,Thailand,4449,42.513,0,2765,20.549,0,2012,2,A135
1/2/2012,British Airways,UK,6676,386.807,70.019,5554,84.15,0.017,2012,2,A135
1/2/2012,China Airlines,New Zealand,1584,40,0,2779,70.293,0,2012,2,A088
1/2/2012,China Airlines,Taiwan,7544,92.444,23.835,5473,72.218,0.426,2012,2,A088
1/2/2012,China Eastern Airlines,China,13642,122.955,18.9,11877,82.955,1.946,2012,2,A091
1/2/2012,China Southern Airlines,China,28569,833.272,40.92,20901,80.341,23.107,2012,2,A095
1/2/2012,Emirates,Malaysia,3907,1.947,0,1498,10.389,0,2012,2,A109
1/2/2012,Emirates,New Zealand,22729,1627.93,0,21383,667.188,0,2012,2,A109
1/2/2012,Emirates,Singapore,9266,141.943,0,4332,516.054,0,2012,2,A109
1/2/2012,Emirates,Thailand,3659,32.318,0,3008,0,0,2012,2,A109
1/2/2012,Emirates,United Arab Emirates,64115,2848.898,67.533,49030,2705.999,0,2012,2,A109
1/2/2012,Etihad Airways,Singapore,1251,33.579,0,791,54.664,0,2012,2,A111
1/2/2012,Etihad Airways,United Arab Emirates,25198,858.229,86.281,17719,1211.097,23.463,2012,2,A111
1/2/2012,Eva Air,Taiwan,2004,73.521,9.105,1002,23.25,0,2012,2,A112
1/2/2012,Garuda Indonesia,Indonesia,25061,553.378,12.978,21000,152.825,0,2012,2,A121
1/2/2012,Hainan Airlines,China,645,18.78,0,677,9.9,0,2012,2,A128
1/2/2012,Hawaiian Airlines,USA,5612,28.676,2.673,5486,14.438,0,2012,2,A134
1/2/2012,Japan Airlines,Japan,6826,121.474,176.493,6082,78.519,0.151,2012,2,A147
1/2/2012,Korean Air,Korea,17423,598.062,112.97,13602,451.469,2.968,2012,2,A159
1/2/2012,Malaysia Airlines,Indonesia,0,0,0,0,0,0,2012,2,A186
1/2/2012,Malaysia Airlines,Malaysia,50149,2554.523,22.546,34786,996.962,0,2012,2,A186
1/2/2012,Philippine Airlines,Philippines,7393,216.674,0,5561,96.544,0,2012,2,A199
1/2/2012,Qantas Airways,Argentina,3011,65.97,0,3927,13.745,0.776,2012,2,A201
1/2/2012,Qantas Airways,China,7750,778.663,26.44,5159,201.922,6.072,2012,2,A201
1/2/2012,Qantas Airways,Germany,2961,114.805,17.699,2488,17.552,43.803,2012,2,A201
1/2/2012,Qantas Airways,Hong Kong (SAR),28152,915.362,20.724,20794,981.204,30.745,2012,2,A201
1/2/2012,Qantas Airways,India,659,24.65,0,403,0.824,0.639,2012,2,A201
1/2/2012,Qantas Airways,Indonesia,3355,155.868,0.434,2752,135.281,2.275,2012,2,A201
1/2/2012,Qantas Airways,Japan,9087,89.276,22.327,8175,151.201,38.329,2012,2,A201
1/2/2012,Qantas Airways,Macau,0,0,0,0,13.5,0,2012,2,A201
1/2/2012,Qantas Airways,Mauritius,0,0,0,0,92.945,0,2012,2,A201
1/2/2012,Qantas Airways,New Caledonia,1493,2.864,0.199,2171,14.203,0.895,2012,2,A201
1/2/2012,Qantas Airways,New Zealand,45830,1046.886,46.948,48279,1170.541,190.99,2012,2,A201
1/2/2012,Qantas Airways,Papua New Guinea,1847,0,0,1627,0,0,2012,2,A201
1/2/2012,Qantas Airways,Philippines,4071,74.929,4.239,3166,59.676,1.745,2012,2,A201
1/2/2012,Qantas Airways,Singapore,44440,1446.482,99.992,34150,1508.758,134.753,2012,2,A201
1/2/2012,Qantas Airways,South Africa,7240,117.745,4.908,6103,134.692,9.583,2012,2,A201
1/2/2012,Qantas Airways,Thailand,3851,86.86,1.011,3370,140.748,13.697,2012,2,A201
1/2/2012,Qantas Airways,UK,13904,405.93,96.288,12668,62.878,98.314,2012,2,A201
1/2/2012,Qantas Airways,USA,45927,2227.48,226.406,39477,396.226,129.305,2012,2,A201
1/2/2012,Qatar Airways,Qatar,6796,327.022,5.614,4514,474.984,0.019,2012,2,A210
1/2/2012,Singapore Airlines,New Zealand,0,413.1,0,0,525.772,0,2012,2,A225
1/2/2012,Singapore Airlines,Singapore,109285,5242.843,220.509,91589,3414.863,0.499,2012,2,A225
1/2/2012,South African Airways,South Africa,4710,73.801,0.564,3974,209.844,1.795,2012,2,A231
1/2/2012,United Airlines,USA,17858,2.254,197.112,15483,448.004,12.192,2012,2,A262
1/2/2012,Vietnam Airlines,Vietnam,14257,479.37,0,8143,285.57,0,2012,2,A267
1/2/2012,Virgin Atlantic Airways,Hong Kong (SAR),6026,378.329,0,3708,277.372,0,2012,2,A272
1/2/2012,Virgin Atlantic Airways,UK,1915,61.881,0,2065,21.525,0,2012,2,A272
1/2/2012,Virgin Australia,Fiji,7389,0.378,0,7455,9.64,0,2012,2,A273
1/2/2012,Virgin Australia,Indonesia,16096,0,0,17423,0,0,2012,2,A273
1/2/2012,Virgin Australia,New Zealand,34414,62.015,0,36306,41.329,0,2012,2,A273
1/2/2012,Virgin Australia,Papua New Guinea,1448,0,0,1537,15.542,0,2012,2,A273
1/2/2012,Virgin Australia,Solomon Islands,660,0,0,527,4.103,0,2012,2,A273
1/2/2012,Virgin Australia,Thailand,2511,0,0,1978,0,0,2012,2,A273
1/2/2012,Virgin Australia,Tonga,904,1.026,0,775,0.88,0,2012,2,A273
1/2/2012,Virgin Australia,United Arab Emirates,702,5.548,0,138,18.185,0,2012,2,A273
1/2/2012,Virgin Australia,USA,13031,502.16,0,11805,361.778,0,2012,2,A273
1/2/2012,Virgin Australia,Vanuatu,1047,11.027,0,1084,7.756,0,2012,2,A273
1/3/2012,Aerolineas Argentinas,Argentina,2077,10.576,1.566,1054,12.556,0,2012,3,A007
1/3/2012,Aerolineas Argentinas,New Zealand,1066,45.667,0,1988,66.776,0,2012,3,A007
1/3/2012,Air Canada,Canada,6430,341.319,34.866,6941,325.333,18.93,2012,3,A016
1/3/2012,Air China,China,11627,440.951,57.636,11154,277.245,6.758,2012,3,A020
1/3/2012,Air Mauritius,Mauritius,1427,58.569,0.204,1576,27.46,0,2012,3,A040
1/3/2012,Air New Zealand,Cook Islands,449,0.315,0,605,22.89,0,2012,3,A042
1/3/2012,Air New Zealand,New Zealand,102426,1940.11,281.102,96271,1666.34,0.025,2012,3,A042
1/3/2012,Asiana Airlines,Korea,5865,139.071,20.773,6026,92.869,0,2012,3,A070
1/3/2012,British Airways,Singapore,2789,70.228,0,2772,84.527,0,2012,3,A135
1/3/2012,British Airways,Thailand,300,1.616,0,368,2.665,0,2012,3,A135
1/3/2012,British Airways,UK,4006,312.188,46.259,4816,107.359,0,2012,3,A135
1/3/2012,China Airlines,New Zealand,1999,68.639,0.059,3041,66.332,0,2012,3,A088
1/3/2012,China Airlines,Taiwan,5115,169.774,28.982,6806,94.959,1.067,2012,3,A088
1/3/2012,China Eastern Airlines,China,14349,140.15,22.825,13279,108.655,3.72,2012,3,A091
1/3/2012,China Southern Airlines,China,24884,1332.878,43.787,23113,97.692,32.058,2012,3,A095
1/3/2012,Emirates,Malaysia,2440,0.422,0,3012,25.62,0,2012,3,A109
1/3/2012,Emirates,New Zealand,24568,1674.687,0,21233,782.682,0,2012,3,A109
1/3/2012,Emirates,Singapore,6544,169.537,0,6432,407.58,0,2012,3,A109
1/3/2012,Emirates,Thailand,2746,9.6,0,2791,11.036,0,2012,3,A109
1/3/2012,Emirates,United Arab Emirates,54091,3384.968,86.577,68205,2474.259,0,2012,3,A109
1/3/2012,Etihad Airways,Singapore,1303,52.248,0,1109,72.818,0,2012,3,A111
1/3/2012,Etihad Airways,United Arab Emirates,19571,1019.984,108.799,25891,1123.17,25.241,2012,3,A111
1/3/2012,Eva Air,Taiwan,1366,103.742,9.561,1466,12.627,0,2012,3,A112
1/3/2012,Garuda Indonesia,Indonesia,24659,820.449,17.914,26124,162.806,0,2012,3,A121
1/3/2012,Hawaiian Airlines,USA,6470,43.451,0.188,7387,28.332,0,2012,3,A134
1/3/2012,Japan Airlines,Japan,6790,151.918,150.86,7306,87.657,0,2012,3,A147
1/3/2012,Korean Air,Korea,10807,338.28,136.654,12102,367.465,3.859,2012,3,A159
1/3/2012,Malaysia Airlines,Indonesia,0,0,0,0,0,0,2012,3,A186
1/3/2012,Malaysia Airlines,Malaysia,47815,3131.382,24.893,42127,946.752,0,2012,3,A186
